voter_id,documento_hash,edad,fecha_nacimiento,fecha_defuncion,estado_documento,condicion_legal,habilitado_legalmente,estado_padron,municipio,zona_id,circunscripcion_autorizada,mesa_asignada
V001023,6468a9daa6d03be52a11,49,1977-06-03,,vigente,normal,1,activo,MUN-04,ZONA-09,CIRC-04,MESA-069
V001024,0552a108e64ff286001a,122,1904-06-03,,vigente,normal,1,activo,MUN-05,ZONA-10,CIRC-05,MESA-010
V001025,029d8b7f08ed4620825f,33,1993-06-03,,vigente,normal,1,activo,MUN-05,ZONA-10,CIRC-05,MESA-010
V001026,79b20af8861868419a63,88,1938-06-03,,vigente,normal,1,activo,MUN-05,ZONA-10,CIRC-05,MESA-060
V001027,0d108b47be5b976c48c1,34,1992-06-03,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-051
V001028,8277377e326c8149439c,40,1986-06-03,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-021
V001029,cfae6e82ae3aa6008ce9,43,1983-06-04,,vigente,normal,1,activo,MUN-03,ZONA-08,CIRC-03,MESA-008
V001030,82fd32220c0c82e5b45c,24,2002-06-03,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-065
V001031,97f5e359ff96feaab05b,31,1995-06-04,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-078
V001032,8cd272bf7d2db73d8e26,24,2002-06-03,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-030
V001033,780de9f1123b2b5d44f7,26,2000-06-03,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-049
V001034,91b5b669591392b12068,65,1961-06-03,,vigente,normal,1,activo,MUN-04,ZONA-09,CIRC-04,MESA-009
V001035,384c6dfb71db04ad3a15,89,1937-06-03,,vigente,normal,1,activo,MUN-02,ZONA-07,CIRC-02,MESA-017
V001036,a39061bb6673195af6f9,76,1950-06-03,,vigente,normal,1,activo,MUN-04,ZONA-09,CIRC-04,MESA-069
V001037,323e95af8b16a62a9366,56,1970-06-03,,vigente,normal,1,activo,MUN-03,ZONA-08,CIRC-03,MESA-058
V001038,0c9b81124aca7eb90ecd,35,1991-06-04,,vigente,normal,1,activo,MUN-02,ZONA-07,CIRC-02,MESA-057
V001039,8d87cb320dee423b399f,76,1950-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-062
V001040,3347f6f8e91e85cbd027,34,1992-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-052
V001041,21e7b04a538b7b7ef1cd,31,1995-06-04,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-061
V001042,cb63357ed2a4d292c554,48,1978-06-03,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-040
V001043,9beb6b6b2cf3797f482e,41,1985-06-03,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-038
V001044,f3a8e9303c4e00fdec1a,77,1949-06-03,,vigente,normal,1,activo,MUN-03,ZONA-08,CIRC-03,MESA-043
V001045,1671ae929fe0a30e6620,62,1964-06-03,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-063
V001046,ca825078cfc47465b5f1,20,2006-06-03,,vigente,normal,1,activo,MUN-04,ZONA-09,CIRC-04,MESA-019
V001047,04d3484b264ca74451d2,54,1972-06-03,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-050
V001048,24a5776becb055a0733e,60,1966-06-03,,vigente,normal,1,activo,MUN-03,ZONA-08,CIRC-03,MESA-033
V001049,05eb87cc4aaa2d73f083,57,1969-06-03,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-013
V001050,963edd4376c76eaf1b6b,72,1954-06-03,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-078
V001051,78cab3dbbdbb8ae24874,56,1970-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-062
V001052,6a7141340abb49fe9d32,32,1994-06-03,,vigente,normal,1,activo,MUN-03,ZONA-08,CIRC-03,MESA-043
V001053,3c6014f592588f517cf9,21,2005-06-03,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-049
V001054,635833ef9a35c5141bc5,42,1984-06-03,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-036
V001055,fa1e0864373a8badda6f,30,1996-06-03,,vigente,normal,1,activo,MUN-05,ZONA-10,CIRC-05,MESA-010
V001056,7e2214ba834fcf322a00,50,1976-06-03,,vigente,normal,1,activo,MUN-01,ZONA-06,CIRC-01,MESA-006
V001057,820e654b5b3009f6e38e,33,1993-06-03,,vigente,normal,1,activo,MUN-02,ZONA-07,CIRC-02,MESA-057
V001058,8fd759e13f92c676eaae,59,1967-06-04,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-001
V001059,a8df3a973b6f8c4b0739,83,1943-06-04,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-071
V001060,760d691279d81725fff0,72,1954-06-03,,vigente,normal,1,activo,MUN-03,ZONA-08,CIRC-03,MESA-058
V001061,0bb6a430a33347b7753c,59,1967-06-04,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-021
V001062,c2daa9a4014995207fdd,51,1975-06-04,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-080
V001063,3f82aca343a533f83a44,47,1979-06-04,,vigente,normal,1,activo,MUN-01,ZONA-06,CIRC-01,MESA-056
V001064,bb19d9fe9a8ea8f7563a,30,1996-06-03,,vigente,normal,1,activo,MUN-05,ZONA-10,CIRC-05,MESA-020
V001065,69ea3d5f2fbfff35efde,30,1996-06-03,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-054
V001066,88238b4b2a7278fa07e1,35,1991-06-04,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-025
V001067,3cf58c7771907b789b2c,49,1977-06-03,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-028
V001068,134d6082757226990392,56,1970-06-03,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-005
V001069,0654faa57469f2ce4915,63,1963-06-04,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-021
V001070,7b9c5cc000d8081b1ecd,46,1980-06-03,,vigente,normal,1,activo,MUN-03,ZONA-08,CIRC-03,MESA-018
V001071,d766881bb4d14828cb6e,79,1947-06-04,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-047
V001072,bec1c8a1e5b1af0ef845,79,1947-06-04,,vigente,normal,1,activo,MUN-05,ZONA-10,CIRC-05,MESA-070
V001073,d87e72866b5acef50882,74,1952-06-03,,vigente,normal,1,activo,MUN-02,ZONA-07,CIRC-02,MESA-057
V001074,cec9d9d6baece87743bd,33,1993-06-03,,vigente,normal,1,activo,MUN-04,ZONA-09,CIRC-04,MESA-019
V001075,ef888f6b8a82abae6817,73,1953-06-03,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-065
V001076,4cfe0ff03d256980417e,27,1999-06-04,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-003
V001077,0d516ec630ff2d38a64f,47,1979-06-04,,vigente,normal,1,activo,MUN-02,ZONA-07,CIRC-02,MESA-042
V001078,bc528b20dc9977589d27,42,1984-06-03,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-021
V001079,4dfc6b96cd354b9b6d90,22,2004-06-03,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-040
V001080,759e39e7f3777f51604e,82,1944-06-03,,vigente,normal,1,activo,MUN-02,ZONA-07,CIRC-02,MESA-067
V001081,a738d213cc5b7bf6789c,66,1960-06-03,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-025
V001082,70d8b2955814a09d40b0,20,2006-06-03,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-055
V001083,86919b779bd1d9d22b81,62,1964-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-052
V001084,740b8185248ead543416,31,1995-06-04,,vigente,normal,1,activo,MUN-04,ZONA-09,CIRC-04,MESA-044
V001085,627880cde9797808b007,47,1979-06-04,,vigente,normal,1,activo,MUN-01,ZONA-06,CIRC-01,MESA-056
V001086,cb980214037555786859,85,1941-06-03,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-055
V001087,01852b07b41f0ad570d3,35,1991-06-04,,vigente,normal,1,activo,MUN-05,ZONA-10,CIRC-05,MESA-070
V001088,7ad50c15ec8e06decec4,79,1947-06-04,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-077
V001089,87d1551c2ce749ec97ac,54,1972-06-03,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-073
V001090,b26bc1152de4b52c5f33,42,1984-06-03,,vigente,normal,1,activo,MUN-01,ZONA-06,CIRC-01,MESA-066
V001091,75d28370bb83fa0b3f96,65,1961-06-03,,vigente,normal,1,activo,MUN-04,ZONA-09,CIRC-04,MESA-019
V001092,f27dad801272d89a76d2,124,1902-06-03,,vigente,normal,1,activo,MUN-02,ZONA-07,CIRC-02,MESA-007
V001093,477290d00bf695c9311e,70,1956-06-03,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-063
V001094,75115faf26b7058ef0fb,90,1936-06-03,,vigente,normal,1,activo,MUN-02,ZONA-07,CIRC-02,MESA-042
V001095,538f4353c8a368433d30,32,1994-06-03,,vigente,normal,1,activo,MUN-02,ZONA-07,CIRC-02,MESA-042
V001096,7f306d853002e42653ad,66,1960-06-03,,vigente,normal,1,activo,MUN-04,ZONA-09,CIRC-04,MESA-059
V001097,d3176f4cb1be782c7352,85,1941-06-03,,vigente,normal,1,activo,MUN-05,ZONA-10,CIRC-05,MESA-020
V001098,95c199a7ecd77d23bd1e,29,1997-06-03,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-073
V001099,6e2c455ff0df457a9e02,76,1950-06-03,,vigente,normal,1,activo,MUN-02,ZONA-07,CIRC-02,MESA-017
V001100,35cfa2194db28c16f166,54,1972-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-027
V001101,1dfb3cc9542c7613cfdf,78,1948-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-047
V001102,1b70df552d3f5d730053,60,1966-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-002
V001103,f4ddadd05dfae4c5f713,87,1939-06-04,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-063
V001104,271f668dcd4688fd64ab,56,1970-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-062
V001105,345c26105819837273c3,73,1953-06-03,,vigente,normal,1,activo,MUN-04,ZONA-09,CIRC-04,MESA-019
V001106,29b3240ff403613d6541,80,1946-06-03,,vigente,normal,1,activo,MUN-02,ZONA-07,CIRC-02,MESA-017
V001107,e7ddd5f908adfa945753,63,1963-06-04,,vigente,normal,1,activo,MUN-04,ZONA-09,CIRC-04,MESA-069
V001108,3f667296dee05ffd99eb,28,1998-06-03,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-039
V001109,427923c453da69f74d1f,79,1947-06-04,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-071
V001110,3df9295bf15d93b935fc,42,1984-06-03,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-039
V001111,a5afc9b6a9c87d9ad4fe,88,1938-06-03,,cancelado,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-036
V001112,2e3aad4cb9a9e5f1b219,69,1957-06-03,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-040
V001113,48d61a17126938916764,21,2005-06-03,,vigente,normal,1,activo,MUN-05,ZONA-10,CIRC-05,MESA-045
V001114,543c0223e89203a6881d,76,1950-06-03,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-004
V001115,b9d1323ccdbd981fa3af,89,1937-06-03,,vigente,inhabilitado,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-025
V001116,5423a2653ea2eafec7ec,37,1989-06-03,,vigente,normal,1,activo,MUN-04,ZONA-09,CIRC-04,MESA-069
V001117,e05c7261081f687d7ce9,80,1946-06-03,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-030
V001118,bcd98e941ed3b002bdc3,71,1955-06-04,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-076
V001119,8f9f3cf3b879cce0d975,74,1952-06-03,,vigente,normal,1,activo,MUN-03,ZONA-08,CIRC-03,MESA-068
V001120,0edda53611925fa5c505,58,1968-06-03,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-029
V001121,be4e0ecc0c23a3fc572c,20,2006-06-03,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-073
V001122,405808f6492672709f0c,23,2003-06-04,,vigente,normal,1,activo,MUN-03,ZONA-08,CIRC-03,MESA-068
V001123,3d14604a40c3bb3e3ba3,22,2004-06-03,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-051
V001124,932d164befc75805f025,22,2004-06-03,,cancelado,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-024
V001125,42bb911b264fa79bc7d4,71,1955-06-04,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-014
V001126,5f0a23635b5ef0cc74c7,64,1962-06-03,,vigente,normal,1,activo,MUN-04,ZONA-09,CIRC-04,MESA-069
V001127,800b9ea01a2f05957acc,66,1960-06-03,,vigente,normal,1,activo,MUN-03,ZONA-08,CIRC-03,MESA-018
V001128,c3687f03e09fc32298c0,26,2000-06-03,,vigente,normal,1,activo,MUN-02,ZONA-07,CIRC-02,MESA-042
V001129,34b5db266d1237eddd69,37,1989-06-03,,vigente,normal,1,activo,MUN-02,ZONA-07,CIRC-02,MESA-057
V001130,a596045e4e78fa87eee5,78,1948-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-012
V001131,421b626df447f569d0a7,52,1974-06-03,,vigente,normal,1,activo,MUN-02,ZONA-07,CIRC-02,MESA-017
V001132,8d9ee3754dd8add6f3d4,67,1959-06-04,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-030
V001133,17c4b1f38a1c51020e92,79,1947-06-04,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-075
V001134,1d69d6faa43ffdca353e,124,1902-06-03,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-023
V001135,bef2473783792ee4a0cb,20,2006-06-03,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-001
V001136,c46a8d403c03e5c1fdac,49,1977-06-03,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-079
V001137,8061827c56f2ee401526,17,2009-06-03,,vigente,normal,1,activo,MUN-02,ZONA-07,CIRC-02,MESA-032
V001138,93fb5e9457296f065550,90,1936-06-03,,vigente,normal,1,activo,MUN-04,ZONA-09,CIRC-04,MESA-009
V001139,e19811a0272016937216,85,1941-06-03,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-015
V001140,a0db7476b101de784fd1,31,1995-06-04,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-028
V001141,8ab30d42c77f2c9caf67,28,1998-06-03,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-024
V001142,2ef6e5c39e714a1d3851,73,1953-06-03,,vigente,normal,1,activo,MUN-05,ZONA-10,CIRC-05,MESA-060
V001143,53d3efc1314ac9dc7afd,84,1942-06-03,,vigente,normal,1,activo,MUN-05,ZONA-10,CIRC-05,MESA-035
V001144,f67ca4d603f48fc04556,46,1980-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-027
V001145,5b074caef3b55fd51d7d,26,2000-06-03,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-076
V001146,7d51f3f257c07c2448d1,84,1942-06-03,,vigente,normal,1,activo,MUN-05,ZONA-10,CIRC-05,MESA-020
V001147,8525f2ffda5cd33b910e,42,1984-06-03,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-065
V001148,2a31dd57e68e2a080d47,59,1967-06-04,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-049
V001149,2246ea162d79a1247763,26,2000-06-03,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-001
V001150,13fa884c8e7317cbf5c6,15,2011-06-04,,vigente,normal,1,activo,MUN-05,ZONA-10,CIRC-05,MESA-010
V001151,6318171493541a71099f,42,1984-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-047
V001152,500c9e1a6b7cc98cf82d,15,2011-06-04,,vigente,normal,1,activo,MUN-04,ZONA-09,CIRC-04,MESA-059
V001153,3e676be4b7e38bcc38bf,15,2011-06-04,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-062
V001154,4d4d2b0dc7b8423d5a7e,76,1950-06-03,,vigente,normal,1,activo,MUN-03,ZONA-08,CIRC-03,MESA-018
V001155,5d0c6a23498995f9dfc4,55,1971-06-04,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-046
V001156,d5f3a0d0f6cf7257282c,89,1937-06-03,,vigente,normal,1,activo,MUN-02,ZONA-07,CIRC-02,MESA-032
V001157,4884ad7d03375e951e20,22,2004-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-027
V001158,675a42c00ac5ec9a38e8,65,1961-06-03,,vigente,normal,1,activo,MUN-03,ZONA-08,CIRC-03,MESA-018
V001159,ce56eb55216d56be3cb7,35,1991-06-04,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-039
V001160,bae97547aaf6c88cfdad,87,1939-06-04,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-049
V001161,5cbfdd6f2ad806687bff,54,1972-06-03,,vigente,normal,1,activo,MUN-04,ZONA-09,CIRC-04,MESA-044
V001162,f54f5bfc1411d015c5c9,77,1949-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-072
V001163,41d7df0a17eb9a8e5eba,65,1961-06-03,2025-06-20,vigente,fallecido,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-054
V001164,ba2e62c8afc55ea17d7f,45,1981-06-03,,vigente,normal,1,activo,MUN-04,ZONA-09,CIRC-04,MESA-034
V001165,4574dfae05e38a0fdfff,86,1940-06-03,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-071
V001166,f0cf466d9378c44b7cc4,57,1969-06-03,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-036
V001167,d3f61a049f60a74b77d0,62,1964-06-03,2025-11-30,vigente,fallecido,1,activo,MUN-03,ZONA-08,CIRC-03,MESA-018
V001168,15b56d7bf233b52a7589,79,1947-06-04,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-038
V001169,dc0898f559c2b4b7cc90,75,1951-06-04,,vigente,normal,1,activo,MUN-04,ZONA-09,CIRC-04,MESA-059
V001170,42f2004259200b7afc40,84,1942-06-03,,vigente,normal,1,activo,MUN-04,ZONA-09,CIRC-04,MESA-009
V001171,8154f0ba800ca7ff6b73,73,1953-06-03,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-073
V001172,03eab99e19cf52dd5d84,57,1969-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-072
V001173,55cbfadf783eaa7d4d03,57,1969-06-03,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-051
V001174,a9afa8437206a82ec275,50,1976-06-03,,vigente,normal,1,activo,MUN-05,ZONA-10,CIRC-05,MESA-035
V001175,d3a0e0fbd19a7aac0443,23,2003-06-04,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-005
V001176,370140f93aeadfdd93c6,36,1990-06-03,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-014
V001177,da74ca3bc5ab02434816,57,1969-06-03,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-030
V001178,2eed122589da0e4c8ecc,76,1950-06-03,,cancelado,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-004
V001179,9f53a3121dbea06c794e,76,1950-06-03,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-039
V001180,9d50d7613380eee75dd2,65,1961-06-03,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-064
V001181,eb16960c40ed0248aa9a,58,1968-06-03,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-025
V001182,91cadf64f42c7b1748ac,30,1996-06-03,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-028
V001183,7c34cc94cb633b6eb1c3,62,1964-06-03,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-076
V001184,7706aef36244fa836bd5,70,1956-06-03,,vigente,normal,1,activo,MUN-01,ZONA-06,CIRC-01,MESA-066
V001185,3aaf0c9d5983200c8ec6,59,1967-06-04,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-078
V001186,ffbfe7c32fbf81784629,80,1946-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-022
V001187,72a0cf5c4b494d2e46eb,44,1982-06-03,,vigente,normal,1,activo,MUN-01,ZONA-06,CIRC-01,MESA-031
V001188,a5a14a0727df92bff282,55,1971-06-04,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-023
V001189,a674538f25e535b64cf0,77,1949-06-03,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-048
V001190,00fb884412ec866132d4,24,2002-06-03,,vigente,normal,1,activo,MUN-05,ZONA-10,CIRC-05,MESA-020
V001191,4f90c671b5b8c73cb6f1,22,2004-06-03,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-038
V001192,e65d9a3d162106e03f8a,62,1964-06-03,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-055
V001193,974ee9623e3b3817c979,75,1951-06-04,,vigente,normal,1,activo,MUN-03,ZONA-08,CIRC-03,MESA-068
V001194,0e94c14505395be44da0,48,1978-06-03,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-079
V001195,0d028f2a43da304da781,40,1986-06-03,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-001
V001196,8b43cbd11b9b2837ab0b,59,1967-06-04,,vigente,normal,1,activo,MUN-02,ZONA-07,CIRC-02,MESA-007
V001197,53cbac05fefeea67d4b1,27,1999-06-04,,vigente,normal,1,activo,MUN-02,ZONA-07,CIRC-02,MESA-057
V001198,3e85d00f4c39e84923e1,49,1977-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-012
V001199,ce7921f92d9af7f4cec9,70,1956-06-03,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-005
V001200,bd2bf5cdb783f26afd6d,47,1979-06-04,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-050
V001201,885b1acea8046694d107,56,1970-06-03,,vigente,normal,1,activo,MUN-02,ZONA-07,CIRC-02,MESA-042
V001202,21599e5dee6f42928732,48,1978-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-012
V001203,9f4619bf56a68e3e1494,19,2007-06-04,,vigente,normal,1,activo,MUN-03,ZONA-08,CIRC-03,MESA-018
V001204,645a9d5e84a661f96827,29,1997-06-03,,vigente,normal,1,activo,MUN-01,ZONA-06,CIRC-01,MESA-066
V001205,651c69bdb2c3ee99850e,56,1970-06-03,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-074
V001206,6ba3d82d8ef65a86e26a,83,1943-06-04,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-079
V001207,8433ddc6f0a996ff5f11,30,1996-06-03,,vigente,normal,1,activo,MUN-02,ZONA-07,CIRC-02,MESA-017
V001208,ced7f6db97c37584e5af,63,1963-06-04,,vigente,normal,1,activo,MUN-03,ZONA-08,CIRC-03,MESA-068
V001209,2e7b4f06b2333be5166a,44,1982-06-03,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-071
V001210,d92d4f48879fe62fd485,34,1992-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-062
V001211,c06ec4ca607b54e10c8e,77,1949-06-03,,vigente,normal,1,activo,MUN-01,ZONA-06,CIRC-01,MESA-041
V001212,591b6b4cfab76080bb03,81,1945-06-03,,vigente,normal,1,activo,MUN-04,ZONA-09,CIRC-04,MESA-034
V001213,3bd49b70e75653ec9d95,52,1974-06-03,,vigente,normal,1,activo,MUN-05,ZONA-10,CIRC-05,MESA-070
V001214,a236533420fe380adb0c,87,1939-06-04,,vigente,normal,1,activo,MUN-05,ZONA-10,CIRC-05,MESA-045
V001215,08e5b7ea4d6d71a426f9,47,1979-06-04,,vigente,normal,1,activo,MUN-03,ZONA-08,CIRC-03,MESA-058
V001216,489c4bc007280bbc7847,88,1938-06-03,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-051
V001217,67e59d5c28bd1812403b,80,1946-06-03,,vigente,normal,1,activo,MUN-04,ZONA-09,CIRC-04,MESA-034
V001218,115ed95bbb52894824b2,45,1981-06-03,,vigente,privado_libertad,1,activo,MUN-04,ZONA-09,CIRC-04,MESA-044
V001219,853912b495c1b52b3a52,77,1949-06-03,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-015
V001220,6304354fb55cbd51f0d5,54,1972-06-03,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-078
V001221,7b98320eef53c491c46b,39,1987-06-04,,vigente,normal,1,activo,MUN-05,ZONA-10,CIRC-05,MESA-070
V001222,1f43e81986df59fc7a54,85,1941-06-03,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-050
V001223,3b04fc0b25f334889295,37,1989-06-03,,vigente,normal,1,activo,MUN-02,ZONA-07,CIRC-02,MESA-032
V001224,7ffeabd1856a98160e56,85,1941-06-03,,vigente,normal,1,activo,MUN-02,ZONA-07,CIRC-02,MESA-067
V001225,273a857b48c9c6457ba1,81,1945-06-03,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-003
V001226,447c5850bc97e2cdfe01,34,1992-06-03,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-074
V001227,c7bb9caf1ae3ab533b45,29,1997-06-03,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-051
V001228,e5db84e5043ebfc55c33,39,1987-06-04,,vigente,normal,1,activo,MUN-02,ZONA-07,CIRC-02,MESA-067
V001229,e7dce03f9975e4a59443,34,1992-06-03,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-076
V001230,b9435f9d74da5b3ff3ec,27,1999-06-04,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-048
V001231,385e77d732c0885c5075,82,1944-06-03,,vigente,normal,1,activo,MUN-02,ZONA-07,CIRC-02,MESA-017
